Fenena|EUFEMIA TUFANO|2013|10|Salerno, Teatro Verdi:"Nabucco"|Salerno, Teatro Verdi|"Nabucco"|Giuseppe Verdi
Il gran sacerdote di Belo|CARLO STRIULI|2013|10|Salerno, Teatro Verdi:"Nabucco"|Salerno, Teatro Verdi|"Nabucco"|Giuseppe Verdi
Abdallo|NICOLA PAMIO|2013|10|Salerno, Teatro Verdi:"Nabucco"|Salerno, Teatro Verdi|"Nabucco"|Giuseppe Verdi
Anna|FRANCESCA PAOLA NATALE|2013|10|Salerno, Teatro Verdi:"Nabucco"|Salerno, Teatro Verdi|"Nabucco"|Giuseppe Verdi
Anna Bolena|MARIELLA DEVIA|2012|03|"Anna Bolena"|-|-|Gaetano Donizetti
Lord Rochefort |KONSTANTIN GORVY|2012|03|"Anna Bolena"|-|-|Gaetano Donizetti
Otello|GUSTAVO PORTA|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Desdemona|JULIANNA DI GIACOMO|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Jago|GIOVANNI MEONI|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Cassio|GIUSEPPE VARANO|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Lodovico|MANRICO SIGNORINI|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Montano|MAURIZIO LO PICCOLO|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Emilia|ANNA MALAVASI|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Roderigo|PIETRO PICONE|2014|02|Palermo:"Otello"|Palermo|"Otello"|Giuseppe Verdi
Riccardo|FRANCESCO MELI|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Renato|DMITRI HVOROSTOVSKY|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Amelia�|LIUDMYLA MONASTYRSKA|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Ulrica|DOLORA ZAJICK|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Oscar|LAURA GIORDANO|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Silvano|MASSIMO SIMEOLI|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Un giudice|CARLO NAPOLETANI|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Un servo di Amelia|MAURIZIO TREMENTINI|2013|06|"Un ballo in maschera" a Santa Cecilia|-|-|Giuseppe Verdi,Francesco Meli
Elvira|ALIDA BERTI|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Zulma|ALESSIA NADIN|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Haly|FEDERICO LONGHI|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Lindoro|DANIELE ZANFARDINO|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Isabella|MARINA DE LISO|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Taddeo|FILIPPO FONTANA|2014|02|"L'italiana in Algeri" a Verona|-|-|Gioachino Rossini
Violetta Valery  |MARIA KATZARAVA|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Flora Bervoix  |ALICE MARINI|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Annina  |GIOVANNA DONADINI|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Alfredo Germont  |PAOLO FANALE|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Giorgio Germont  |FRANCO VASSALLO|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Gastone / Visconte di Letorières |RODRIGO TROSINO|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Marchese d’Obigny |MATTEO FERRARA|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Giuseppe, servo di violetta |ANTONIO VITALI|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Un domestico di Flora |MIRKO QUARELLO|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Commissionario |FEDERICO CAVARZAN|2015|12|Padova, Teatro Verdi: "La Traviata"|Padova, Teatro Verdi|"La Traviata"|Giuseppe Verdi
Fabrizio Vingradito|OMAR MONTANARI|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Lucia, sua moglie|GIOVANNA LANZA|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Giannetto|MARIO ZEFFIRI|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Ninetta|MAJELLA CULLAGH|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Fernando Villabella|ROBERTO TAGLIAVINI|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Gottardo, podestà|MIRCO PALAZZI|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Pippo|SILVIA REGAZZO|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Isacco|IORIO ZENNARO|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Il Pretore|MATTEO FERRARA|2012|04|"La gazza ladra" torna a Verona|-|-|Gioachino Rossini
Lohengrin|JONAS KAUFMANN|2012|12|Piume di un cigno scomparso: "Lohengrin" alla Scala|Piume di un cigno scomparso|"Lohengrin" alla Scala|-
Elsa von Brabant|ANJA HARTEROS|2012|12|Piume di un cigno scomparso: "Lohengrin" alla Scala|Piume di un cigno scomparso|"Lohengrin" alla Scala|-
Ortrud|EVELYN HERLITZIUS|2012|12|Piume di un cigno scomparso: "Lohengrin" alla Scala|Piume di un cigno scomparso|"Lohengrin" alla Scala|-
Der Heerrufer des Königs|ZELJKO LUCIC|2012|12|Piume di un cigno scomparso: "Lohengrin" alla Scala|Piume di un cigno scomparso|"Lohengrin" alla Scala|-
Violetta Valéry|CINZIA FORTE|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Alfredo Germont|STEFAN POP|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Giorgio Germont|GEORGE PETEAN|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Flora Bervoix|AYALA ZIMBLER|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Annina|EFRAT ASHKENAZI|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Gastone|GUY MANNHEIM|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Il barone Douphol|NOAH BRIGER|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Il marchese D’Obigny|YAIR GOREN|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Il dottor Grenvil|VLADIMIR BRAUN|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Giuseppe|MARK SHEIMER|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Un domestico di Flora|SORIN SEMIALIAN|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Un commissionario|ANATOLY KRASIK|2011|07|Tel Aviv, Israeli Opera:"La Traviata"|Tel Aviv, Israeli Opera|"La Traviata"|Giuseppe Verdi
Il Re|ANDREAS MACCO|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Amneris|ELENA GABOURI|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Aida|LUCRECIA GARCIA|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Radames|STUART NEILL|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Ramfis|MARCO SPOTTI|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Amonasro|AMBROGIO MAESTRI|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Sacerdotessa|CRISTINA SOGMAISTER|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Un messaggero|ANTONELLO CERON|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Prima ballerina|ALESSIA GELMETTI|2012|08|"Aida" all'Arena di Verona|Arena di Verona|"Aida"|Giuseppe Verdi
Francesco Foscari|LEO NUCCI|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Jacopo Foscari|RAMON VARGAS|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Lucrezia Contarini|ANGELA MEADE|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Jacopo Loredano /Servo|TOBIAS KEHRER|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Barbarigo|THOMAS BLONDELLE|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Pisana|KATHRYN LEWEK|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Fante|MATTHEW PENA|2012|05|Deutsche Oper Berlin:"I due Foscari"|Deutsche Oper Berlin|"I due Foscari"|Giuseppe Verdi
Moise|ILDAR ABDRAZAKOV|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Pharaon|NICOLA ALAIMO|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Aménophis|ERIC CUTLER|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Osiride / Una voce misteriosa|RICCARDO ZANELLATO|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Aufide|SAVERIO FIORE|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Sinaide|SONIA GANASSI|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Anai|ANNA KASYAN|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Marie|BARBARA DI CASTRI|2010|12|Teatro dell'Opera di Roma:"Moise et Pharaon"|Teatro dell'Opera di Roma|"Moise et Pharaon"|Gioachino Rossini
Lucrezia Borgia�|MARIELLA DEVIA|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Gennaro|GIUSEPPE FILIANOTI|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Maffio Orsini�|MARIANNA PIZZOLATO|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Il Duca Alfonso|ALEX ESPOSITO|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Jeppo Liverotto, un usciere |MASSIMILIANO LUCIANI|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Oloferno Vitellozzo�|CARLO GIACCHETTA|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Rustighello�|GREGORY BONFATTI|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Apostolo Gazella�|ROBERTO GATTEI|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Ascanio Petrucci, un coppiere |GIANNI PACI|2010|03|Ancona, Teatro delle Muse: una "Lucrezia Borgia" di successo|Ancona, Teatro delle Muse|una "Lucrezia Borgia" di successo|-
Fadinard|FILIPPO ADAMI|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Nonancourt|SALVATORE SALVAGGIO|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Beaupertuis|MAURO BONFANTI|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Emilio|FRANCESCO VERNA|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Una guardia|LEONARDO MELANI|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Un caporale delle guardie|MASSIMO EGIDIO NACCARATO|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Elena|LAVINIA BINI|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Anaide|ANNA MARIA SARRA|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
La baronessa di Champigny|ROMINA TOMASONI|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
La modista|IRENE FAVRO|2011|07|Firenze, Teatro Comunale:"Il cappello di paglia di Firenze"|Firenze, Teatro Comunale|"Il cappello di paglia di Firenze"|Nino Rota
Cardenio|SIMONE ALBERGHINI|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Eleonora|CINZIA FORTE|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Fernando|FRANCESCO MARSIGLIA|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Bartolomeo|LEONARDO GALEAZZI|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Marcella|MARIANNA VINCI|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Kaidam�|FILIPPO MORACE|2013|10|Bergamo, Teatro Donizetti: "Il furioso all'isola di San Domingo"|Bergamo, Teatro Donizetti|"Il furioso all'isola di San Domingo"|Gaetano Donizetti
Jacopo Fiesco|DMITRI BELOSELSKIY|2012|12|Opera di Roma:"Simon Boccanegra"|Opera di Roma|"Simon Boccanegra"|Giuseppe Verdi 
Gabriele Adorno|FRANCESCO MELI|2012|12|Opera di Roma:"Simon Boccanegra"|Opera di Roma|"Simon Boccanegra"|Giuseppe Verdi 
Un capitano del balestrieri|SAVERIO FIORE|2012|12|Opera di Roma:"Simon Boccanegra"|Opera di Roma|"Simon Boccanegra"|Giuseppe Verdi 
Giulia|CAROLINA LIPPO|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Dorvil|ENRICO IVIGLIA|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Germano|DAVIDE FERSINI|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Blansac|GIANLUCA MARGHERI|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Lucilla|FRANCESCA PIERPAOLI|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Dormont|MANUEL PIERATTELLI|2014|11|"La scala di seta" al Teatro Comunale di Sassari|Teatro Comunale di Sassari|"La scala di seta"|Gioachino Rossini
Il duca di Mantova|CELSO ALBELO|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Rigoletto|DIMITRI PLATANIAS|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Gilda|DESIREE RANCATORE|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Sparafucile|GIANLUCA BURATTO|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Maddalena|ANNA MALAVASI|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Giovanna|ANNIKA KASCHENZ|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
di Monterone|LUCIANO BATINIC|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Marullo|ARMANDO GABBA|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Matteo Borsa|IORIO ZENNARO|2012|09|Venezia, Teatro La Fenice:"Rigoletto"|Venezia, Teatro La Fenice|"Rigoletto"|Giuseppe Verdi
Erster Geharnischter Mann|ALAIN GABRIEL|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Pamina |SANDRINE PIAU|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Erste Dame�|EDUARDA MELO|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Zweite Dame|BLANDINE STASKIEWICZ|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Dritte Dame|LUCIE ROCHE|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Papageno|HENK NEVEN|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Il pavone, il liocorno|NUNO ROQUE|2012|06|Opéra de Marseille:"Die Zauberflote"|Opéra de Marseille|"Die Zauberflote"|Wolfgang Amadeus Mozart
Il Capriccio,Leucippe,Clarindo,Una maga|GIACINTA NICOTRA|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Il Piacere,Clito,La Fama,Una nereiede|GEMMA BERTAGNOLLI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Pallante|JUAN SANCHO|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Erino,Una ninfa|PAOLO LOPEZ|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Primo marinaro,Evagora,Giove|MARCO SCAVAZZA|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Secondo marinaro,Saturno|ROBERTO ABBONDANZA|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Cleria, Venere,Una maga|ROBERTA INVERNIZZI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Meonte|FILIPPO ADAMI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Cleandra, Amore,Una ninfa|MONICA PICCINNI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Ericlea,Psiche,Una ninfa, Una neriade|DONATELLA LOMBARDI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Darete,Marte|FILIPPO MORACE|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Mercurio,Un dio marino|GIAN LUCA ZOCCATELLI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Una ninfa,una maga, una neriade|MILENA STORTI|2008|10|Venezia, Teatro Malibran:"La virtù de' strali d'amore"|Venezia, Teatro Malibran|"La virtù de' strali d'amore"|Francesco Cavalli
Minnie|MEGAN MILLER|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Jack Rance|ALBERTO GAZALE|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Nick|RODOLPH BRIAND|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Sonora|GIANFRANCO MONTRESOR|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Trin|LEONARDO GRAMEGNA|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Bello|PIERRE DOYEN|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Larry|MAURIZIO PACE|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Joe|MANUEL PIERATTELLI|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Happy|DAVIDE PELISSERO|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Larkens|GRIGORI SOLOVIOV|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Wowkle|ROMINA BOSCOLO|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Jake Wallace|ROBERTO ACCURSO|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
José Castro|PIETRO PALAZY|2012|12|Opéra de Monte-Carlo:"La fanciulla del West"|Opéra de Monte-Carlo|"La fanciulla del West"|Giacomo Puccini
Sarastro|DIMITRY IVASCHENKO|2014|12|"Die Zauberflöte" al Petruzzelli di Bari|Petruzzelli di Bari|"Die Zauberflöte"|Wolfgang Amadeus Mozart
Tamino|ANTONIO POLI|2014|12|"Die Zauberflöte" al Petruzzelli di Bari|Petruzzelli di Bari|"Die Zauberflöte"|Wolfgang Amadeus Mozart
Pamina|JACQUELIN WAGNER|2014|12|"Die Zauberflöte" al Petruzzelli di Bari|Petruzzelli di Bari|"Die Zauberflöte"|Wolfgang Amadeus Mozart
Papageno|ALEX ESPOSITO|2014|12|"Die Zauberflöte" al Petruzzelli di Bari|Petruzzelli di Bari|"Die Zauberflöte"|Wolfgang Amadeus Mozart
Papagena|LAVINIA BINI|2014|12|"Die Zauberflöte" al Petruzzelli di Bari|Petruzzelli di Bari|"Die Zauberflöte"|Wolfgang Amadeus Mozart
