GIULIA DE BLASIS|Pamina,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
SARA DI GIAMPIETRO|Prima dama,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
ANTONELLA SCHIAZZA|Seconda dama,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
CECILIA BERNINI|Terza dama,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
TANIA BUCCINI|Papagena,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
FELIPE OLIVEIRA|Papageno,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
MORENO PATTERI|Monostatos,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
ELISA COCLITE|Primo fanciullo,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
FEDERICA DI DOMENICANTONIO|Secondo fanciullo,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
LORENZO SPECA|Terzo fanciullo,DIE ZAUBERFLTE|Chieti, Teatro Marrucino, Stagione lirica 2013
ALEXANDER TSYMBALYUK|Il Re,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
NADIA KRASTEVA|Amneris,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
LIUDMYLA MONASTYRSKA|Aida,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
FABIO SARTORI|Radams,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
MARCO SPOTTI|Ramfis,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
ALBERTO MASTROMARINO|Amonasro,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
JAEHEUI KWON|Messaggero,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
SAE KYUNG RIM|Sacerdotessa,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
DEBORAH GISMONDI|Akhmet,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
CHRISTIAN FAGETTI|Coppia di selvaggi BEATRICE CARBONE,,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
DESIRE RANCATORE|Violetta Valry,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
PATRIZIA GENTILE|Flora Bervoix,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
VALERIA TORNATORE|Annina,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
STEFANO SECCO|Alfredo Germont,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
VINCENZO TAORMINA|Giorgio Germont,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
BRUNO LAZZARETTI|Gastone,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
GIOVANNI BELLAVIA|Il barone Douphol,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
ITALO PROFERISCE|Il marchese DObigny,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
MANRICO SIGNORINI|Il dottor Grenvil,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
MARCO PALMERI|Giuseppe,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
RICCARDO SCHIR|Un domestico/Un commissionario,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
GIUSEPPE BONANNO|Primi ballerini MONICA PIAZZA,,LA TRAVIATA|Palermo, Teatro Massimo, Stagione Lirica 2013
ROBERTO DE CANDIA|Sir John Falstaff,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
ARTUR RUCISKI|Ford,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
LEONARDO CORTELLAZZI|Fenton,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
RAL GIMNEZ|Dr. Cajus,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
MASSIMILIANO CHIAROLLA|Bardolfo,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
DOMENICO COLAIANNI|Pistola,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
SERENA FARNOCCHIA|Mrs. Alice Ford,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
ROSA FEOLA|Nannetta,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
BARBARA DI CASTRI|Mrs. Quickly,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
MONICA BACELLI|Mrs Meg Page,FALSTAFF|Bari, Teatro Petruzzelli, Stagione Lirica 2013
JESSICA PRATT|Ins,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
VERONICA SIMEONI|Slika,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
GREGORY KUNDE|Vasco de Gama,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
EMANUELE GIANNINO|Don Alvar,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
ANGELO VECCIA|Nlusko,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
LUCA DALLAMICO|Don Pdro,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
DAVIDE RUBERTI|Don Diego,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
MATTIA DENTI|Le grand inquisiteur de Lisbonne,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
RUBEN AMORETTI|Le grand-prtre de Brahma,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
ANNA BORDIGNON|Anna,LAFRICAINE|Teatro La Fenice di Venezia Lirica e balletto Stagione 2013-2014. Opera inaugurale
TERESA IERVOLINO|Tancredi,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
MERT SNG|Argirio,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
SOFIA MCHEDLISHVILI|Amenaide,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
ALESSANDRO SPINA|Orbazzano,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
RAFFAELLA LUPINACCI|Isaura,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
ALESSIA NADIN|Roggiero,TANCREDI|Pavia, Teatro Fraschini  Stagione Lirica 2013
ROSARIO LA SPINA|Gaston, Visconte di Barn,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
DONATO DI GIOIA|Il Conte di Tolosa,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
CARLO COLOMBARA|Roger, suo fratello,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
CESARE LANA|Ademar de Montheil, legato pontificio,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
HWA PAEK|Raymond, scudiero di Gaston SEUNG-,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
MASSIMILIANO CATELLANI|LEmiro di Ramla,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
DARIA MASIERO|Hlne, figlia del Conte di Tolosa,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
STEFANIA MAIARDI|Isaure, sua ancella,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
SILVIO AGNESINI|Un soldato,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
GIOVANNI MARIA PALMIA|Un ufficiale dellEmiro,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
NORIS BORGOGELLI|Un araldo,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
GIUSEPPE PICONE|Primo ballerino,JRUSALEM|Fidenza, Teatro Magnani, Stagione lirico-concertistica 2013/2014
MANSOO KIM|Guido di Monforte,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
ALESSANDRO BUSI|Il sire di Bthune,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
CRISTIAN SAITTA|Il conte Vaudemont,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
LORENZO DECARO|Arrigo,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
ROBERTO SCANDIUZZI|Giovanni da Procida,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
SOFIA SOLOVIY|La duchessa Elena,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
ELISA BARBERO|Ninetta,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
ORESTE COSIMO|Danieli,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
JENISH YSMANOV|Tebaldo,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
COSTANTINO FINUCCI|Roberto,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
RICCARDO GATTO|Manfredo,I VESPRI SICILIANI|Reggio Emilia, Teatro Valli, Stagione lirica 2013/2014
PATRIZIA CIOFI|Alaide, poi Agnese, regina di Francia, la Straniera,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
NICOLAS COURJAL|Il signore di Montolino / Il priore degli spedalieri,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
KARINE DESHAYES|Isoletta, sua figlia,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
PIERRE FURLAN|Arturo, conte di Ravenstel JEAN-,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
LUDOVIC TZIER|Leopoldo, fratello di Alaide, sotto il nome di barone di Valdeburgo,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
MARC LARCHER|Osburgo, confidente di Arturo,LA STRANIERA|Marsiglia, Thatre Municipal de lOpra, Stagione Lirica 2013/2014
THOMAS HALL|Der Hollnder,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
PATRICK SIMPER|Daland,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
ELENA NEBERA|Senta,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
JAN DUSSELJEE|Erik KOR-,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
NADIYA PETRENKO|Mary,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
GABRIELE MANGIONE|Steuermann,DER FLIEGENDE HOLLNDER|Cremona, Teatro Ponchielli  Stagione Lirica 2013
FRANCESCO MARSIGLIA|Il Conte dAlmaviva,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
MARCO FILIPPO ROMANO|Don Bartolo,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
CHIARA AMAR|Rosina,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
DOMENICO BALZANI|Figaro,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
ABRAMO ROSALEN|Don Basilio,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
RYAN MILSTEAD|Fiorello,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
GIOVANNA DONADINI|Berta,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
FRANCO RIZZO|Un ufficiale,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
ANTONIO SARASSO|Ambrogio,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio, Stagione Lirica 2013/2014
MARIO MALAGNINI|Riccardo,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
DIMITRA THEODOSSIOU|Amelia,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
IGOR GOLOVATENKO|Renato,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
GIOVANNA LANZA|Ulrica,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
PAOLA CIGNA|Oscar,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
STEFANO RINALDI MILANI|Tom,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
ENRICO RINALDO|Samuel,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
MAURIZIO LEONI|Silvano,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
GABRIELE COLOMBARI|Giudice,UN BALLO IN MASCHERA|Bergamo, Teatro Donizetti  Bergamo Musica Festival 2013
FABRIZIO BEGGI|Signor Geronimo,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
GIULIA SEMENZATO|Elisetta,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
DORELA CELA|Carolina,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
LORIANA CASTELLANO|Fidalma,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
ANDREA ZAUPA|Conte Robinson,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
FILIPPO ADAMI|Paolino,IL MATRIMONIO SEGRETO|Rovigo, Teatro Sociale, Stagione lirica 2013/2014
ANTONINO SIRAGUSA|Il conte dAlmaviva,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
PAOLO BORDOGNA|Don Bartolo,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
LAURA POLVERELLI|Rosina,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
VITO PRIANTE|Figaro,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
NICOLA ULIVIERI|Don Basilio,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
RYAN MILSTEAD|Fiorello,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
GIOVANNA DONADINI|Berta,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
RICCARDO MATTIOTTO|Un ufficiale,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
ANTONIO SARASSO|Ambrogio,IL BARBIERE DI SIVIGLIA|Torino, Teatro Regio  Stagione dopera 2013-2014
FRANCESCA SASSU|Fiordiligi,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
ANNALISA STROPPA|Dorabella,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
CLEMENTE ANTONIO DALIOTTI|Gugliemo,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
GREGORY WARREN|Ferrando,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
PAMELA CHIRIACO|Despina,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
OMAR MONTANARI|Don Alfonso,COS FAN TUTTE|Sassari, Ente Concerti Marialisa de Carolis, Teatro Comunale, Stagione Lirica 2013
SHALVA MUKERIA|Il duca di Mantova,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
CARLOS ALMAGUER|Rigoletto,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
CINZIA FORTE|Gilda,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
GIANLUCA BURATTO|Sparafucile,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
NINO SURGULADZE|Maddalena,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
ANNA VENTURI|Giovanna,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
SEUN PIL CHOI|Il conte di Monterone,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
CLAUDIO OTTINO|Marullo,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
ENRICO SALSI|Matteo Borsa,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
ALESSIO BIANCHINI|Il conte di Ceprano,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
SIMONA MARCELLO|La contessa, sua sposa,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
GIAN PIERO BARATTERO|Un usciere di Corte,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
ELISABETTA VALERIO|Paggio della duchessa,RIGOLETTO|Genova, Teatro Carlo Felice, Stagione Lirica 2013/2014
LARTE E LA MANIERA DI AFFRONTARE IL PROPRIO CAPO PER CHIEDERGLI UN AUMENTO|,LA MACCHINA|Bergamo, Teatro Sociale, Bergamo Musica Festival 2013
ROGER PADULLS|Tamino,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
DIMA BAWAB|Pamina,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
LELA BENHAMZA|Regina della Notte,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
BETSABEHAAS|Papagena,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
TOMASDOLI|Papageno,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
VINCENT PAVESI|Sarastro,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
ALES MANSOORI|Monostatos,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
ABDOU OUOLOGUEM|Il Mago,UN FLAUTO MAGICO|Brescia, Teatro Grande, Stagione Teatrale 2013 /2014
EVELYN HERLITZIUS|La Principessa Turandot,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
CHRIS MERRITT|LImperatore Altoum,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
ROBERTO TAGLIAVINI|Timur, Re tartaro spodestato,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
MARCELLO GIORDANI|Il principe ignoto, Calaf, suo figlio,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
CARMELA REMIGIO|Li, giovine schiava,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
SIMONE DEL SAVIO|Ping, gran cancelliere,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
SAVERIO FIORE|Pong, gran provveditore,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
GREGORY BONFATTI|Pang,gran cuciniere,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
GIANFRANCO MONTRESOR|Un mandarino,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
LUCA BATTAGELLO|Il principino di Persia,TURANDOT|Teatro dellOpera di Roma Stagione di Opere e Balletti 2012-13
ROBERTO IULIANO|Stiffelio,ministro assasveriano,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
DIMITRA THEODOSSIOU|Lina, sua moglie, figlia di,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
GIUSEPPE ALTOMARE|Stankar,vecchio colonnello conte dellimpero,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
GIUSEPPE COSTANZO|Raffaele,nobile di Leuthold,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
MARIO LUPERI|Jorg, altro vecchio ministro,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
SALVATORE DAGATA|Federico di Frengel, cugino di Lina,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
LOREDANA RITA MEGNA|Dorotea, cugina di Lina,STIFFELIO|Catania, Teatro Massimo Bellini, Stagione Lirica 2013
IRINA LUNGU|Violetta Valry,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
MASSIMO GIORDANO|Alfredo Germont,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
MARCO DI FELICE|Giorgio Germont,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
SILVIA BELTRAMI|Flora Bervoix,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
FRANCESCA ROTONDO|Annina,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
LUCA CASALIN|Gastone,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
DONATO DI GIOIA|Il barone Douphol,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
RYAN MILSTEAD|Il marchese DObigny,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
DAVIDE MOTTA FR|Il dottor Grenvil,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
DARIO PROLA|Giuseppe,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
MARCO TOGNOZZI|Un domestico di Flora,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
LORENZO BATTAGION|Un commissionario,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
LUCA ALBERTI|Ballerini SIMONA TOSCO,,LA TRAVIATA|Torino, Teatro Regio, Stagione Lirica 2013 /2014
MIHAELA MARCU|Giulietta,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
DANIELA PINI|Romeo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
SHALVA MUKERIA|Tebaldo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
DARIO RUSSO|Lorenzo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
PAOLO BATTAGLIA|Capellio,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
JACQUELINE WOODLEY|Milica,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
SHANNON MERCER|Danica,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
LAURA ALBINO|Lena,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
VIRGINIA HATFIELD|Zora,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
ANDREA LUDWIG|Nada,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
KRISZTINA SZAB|Ljubica,SVADBA-WEDDING|Philadelphia Opera, FringeART, Stagione Lirica 2013 /2014
PAOLO BATTAGLIA|Capellio,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
ROSANNA SAVOIA|Giulietta,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
NATALIA GAVRILAN|Romeo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
SHALVA MUKERIA|Tebaldo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
DARIO RUSSO|Lorenzo,I CAPULETI E I MONTECCHI|Verona, Teatro Filarmonico  Stagione Lirica 2012/2013
ANDER TSYMBALYUK|Il Re ALEx,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
NADIA KRASTEVA|Amneris,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
HUI HE|Aida,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
MARCO BERTI|Radams,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
MARCO SPOTTI|Ramfis,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
AMBROGIO MAESTRI|Amonasro,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
JAEHEUI KWON|Messaggero,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
SAE KYUNG RIM|Sacerdotessa,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
DEBORAH GISMONDI|Akhmet,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
MARCO AGOSTINO|Coppia di selvaggi BEATRICE CARBONE,,AIDA|Milano, Teatro alla Scala  Stagione dopera e balletto 2012-2013
GREGORY KUNDE|Peter Grimes,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
SALLY MATTHEWS|Ellen Orford,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
ALAN OPIE|Captain Balstrode,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
SUSAN BICKLEY|Auntie,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
SIMONA MIHAI|Le Nipoti ELENA XANTHOUDAKIS,,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
MICHAEL COLVIN|Robert Boles,PETER GRIMES|Roma, Auditorium Parco della Musica, Sala Santa Cecilia,Stagione di Musica Sinfonica dellAccademia Nazionale di Santa Cecilia 2013-2014.Inaugurazione della Stagione Sinfonica
