DOMINIC GROBE,Zwei Nazarener SHIGEO ISHINO,|Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann
GUILLAUME ANTOINE,Zwei Soldaten DAVID STEFFENS,|Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann
SIMON STRICKER,Ein Kappadozier|Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann
ESTHER DIERKES,Ein Sklave|Dramma musicale in un atto dal poema di Oscar Wilde nella traduzione di Hedwig Lachmann
SERGIO ESCOBAR,Riccardo|UN BALLO IN MASCHERA
DARIA MASIERO,Amelia|UN BALLO IN MASCHERA
ANGELO VECCIA,Renato|UN BALLO IN MASCHERA
ANNA MARIA CHIURI,Ulrica|UN BALLO IN MASCHERA
SHOUSHIK BARSOUMIAN,Oscar|UN BALLO IN MASCHERA
FRANCESCO MILANESE,Tom|UN BALLO IN MASCHERA
MARIANO BUCCINO,Samuel|UN BALLO IN MASCHERA
CARLO CHECCHI,Silvano|UN BALLO IN MASCHERA
GIUSEPPE DISTEFANO,Un giudice/Un servo di Amelia|UN BALLO IN MASCHERA
BRENDEN GUNNELL,Idomeneo|IDOMENEO
MONICA BACELLI,Idamante|IDOMENEO
EKATERINA SADOVNIKOVA,Ilia|IDOMENEO
MICHAELA KAUNE,Elettra|IDOMENEO
ANICIO ZORZI GIUSTINIANI,Arbace|IDOMENEO
KRYSTIAN ADAM,Gran Sacerdote di Nettuno|IDOMENEO
MICHAEL LEIBUNDGUT,La voce dellOracolo|IDOMENEO
VIII ALEX ESPOSITO,Enrico|ANNA BOLENA
CARMELA REMIGIO,Anna Bolena|ANNA BOLENA
SOFIA SOLOVIY,Giovanna Seymour|ANNA BOLENA
GABRIELE SAGONA,Lord Rochefort|ANNA BOLENA
MAXIM MIRONOV,Lord Riccardo Percy|ANNA BOLENA
MANUELA CUSTER,Smeton|ANNA BOLENA
ALESSANDRO VIOLA,Sir Hervey|ANNA BOLENA
I VIRTUOSI ITALIANI,Orchestra|ANNA BOLENA
DONATA DANNUNZIO LOMBARDI,Cio-Cio San|MADAMA BUTTERFLY
RAFFAELLA LUPINACCI,Suzuki|MADAMA BUTTERFLY
ALIONA STARICOVA,Kate Pinkerton|MADAMA BUTTERFLY
VINCENZO COSTANZO,B.F. Pinkerton|MADAMA BUTTERFLY
DAMIANO SALERNO,Sharpless|MADAMA BUTTERFLY
GREGORY BONFATTI,Goro|MADAMA BUTTERFLY
ANDREA PORTA,Il principe Yamadori/Yakusid|MADAMA BUTTERFLY
ALESSIO DE VECCHIS,Lo zio Bonzo|MADAMA BUTTERFLY
DAVIDE FILIPPONI,Il commissario imperiale|MADAMA BUTTERFLY
MARGARITA GUGLIELMI,La madre|MADAMA BUTTERFLY
GIANFRANCO GRICINELLA,Ufficiale del registro|MADAMA BUTTERFLY
SERENA ALLEVI,La cugina|MADAMA BUTTERFLY
CARLO CITTADINI,Dolore|MADAMA BUTTERFLY
PAOLO PECCHIOLI,Sig. Geronimo|IL MATRIMONIO SEGRETO
PAOLA CIGNA,Elisetta|IL MATRIMONIO SEGRETO
PATRIZIA CIGNA,Carolina|IL MATRIMONIO SEGRETO
MONICA MINARELLI,Fidalma|IL MATRIMONIO SEGRETO
MICHELE PIERLEONI,Conte Robinson|IL MATRIMONIO SEGRETO
GIAMPAOLO FRANCONI,Paolino|IL MATRIMONIO SEGRETO
SILVIA PANTANI,Violetta Valry|LA TRAVIATA
EMANUELA GRASSI,Flora Bervoix|LA TRAVIATA
SELENE FIASCHI,Annina|LA TRAVIATA
ANGELO FIORE,Alfredo Grmont|LA TRAVIATA
RA HYUN KYU,Giorgio Grmont|LA TRAVIATA
FEDERICO BULLETTI,Gastone|LA TRAVIATA
ALESSANDRO CALAMAI,Il Barone Douphol|LA TRAVIATA
ALESSANDRO MARTINELLO,Il Marchese dObigny|LA TRAVIATA
VEIO TORCIGLIANI,Il dottor Grenvil|LA TRAVIATA
FEDERICO BULLETTI,Giuseppe|LA TRAVIATA
ANTONIO CANDIA,Un domestico|LA TRAVIATA
ALESSANDRO MARTINELLO,Il commissario|LA TRAVIATA
ANDREA MARMUGI,Un domestico|LA TRAVIATA
IVAN CIGNETTI,Danzatori DILETTA CENTONZE,|LA TRAVIATA
CINZIA FORTE,Violetta Valry|LA TRAVIATA
GIUSEPPINA BRIDELLI,Flora Bervoix|LA TRAVIATA
MICHELA ANTENUCCI,Annina|LA TRAVIATA
STEFAN POP,Alfredo Germont|LA TRAVIATA
GIOVANNI MEONI,Giorgio Germont|LA TRAVIATA
ENRICO COSSUTTA,Gastone|LA TRAVIATA
FERNANDO PIQUERAS,Il barone Douphol|LA TRAVIATA
FRANCESCO MUSINU,Il dottor Grenvil|LA TRAVIATA
ITALO PROFERISCE,Il marchese dObigny|LA TRAVIATA
MARIO TODISCO,Giuseppe|LA TRAVIATA
ANTONIO DE LISIO,Un domestico|LA TRAVIATA
GIUSEPPE SCARICO,Un commissionario|LA TRAVIATA
IL CONVITATO DI PIETRA,|Ciclo Una Gigantesca Follia  Dongiovanni Festival
VLADIMIR REUTOV,Don Giovanni|Ciclo Una Gigantesca Follia  Dongiovanni Festival
NATALIZIA CARONE,Donna Anna|Ciclo Una Gigantesca Follia  Dongiovanni Festival
PIOTR WOLOSZ,Il Commendatore|Ciclo Una Gigantesca Follia  Dongiovanni Festival
JAVIER LANDETE,Il Marchese Dorasquez|Ciclo Una Gigantesca Follia  Dongiovanni Festival
ELISABETTA FARRIS,La Duchessa Isabella|Ciclo Una Gigantesca Follia  Dongiovanni Festival
GELSOMINA TROIANO,Lesbina|Ciclo Una Gigantesca Follia  Dongiovanni Festival
DANIELE PISCOPO,Pulcinella|Ciclo Una Gigantesca Follia  Dongiovanni Festival
MARCO INNAMORATI,Bastiano|Ciclo Una Gigantesca Follia  Dongiovanni Festival
VALENTINA IANNONE,Chiarella|Ciclo Una Gigantesca Follia  Dongiovanni Festival
INSUNG SIM,Sarastro|DIE ZAUBERFLTE (Il flauto magico)
LEONARDO CORTELLAZZI,Tamino|DIE ZAUBERFLTE (Il flauto magico)
ANDREA PATUCELLI,Oratore|DIE ZAUBERFLTE (Il flauto magico)
ROMANO DAL ZOVO,Primo sacerdote / Secondo uomo corazzato|DIE ZAUBERFLTE (Il flauto magico)
CRISTIANO OLIVIERI,Secondo sacerdote / Primo uomo corazzato|DIE ZAUBERFLTE (Il flauto magico)
DANIELA CAPPIELLO,La Regina della Notte|DIE ZAUBERFLTE (Il flauto magico)
EKATERINA BAKANOVA,Pamina|DIE ZAUBERFLTE (Il flauto magico)
FRANCESCA SASSU,Prima damigella|DIE ZAUBERFLTE (Il flauto magico)
ALESSIA NADIN,Seconda damigella|DIE ZAUBERFLTE (Il flauto magico)
ELENA SERRA,Terza damigella|DIE ZAUBERFLTE (Il flauto magico)
FEDERICO FIORIO,Primo fanciullo|DIE ZAUBERFLTE (Il flauto magico)
STELLA CAPELLI,Secondo fanciullo|DIE ZAUBERFLTE (Il flauto magico)
MARIA GIOIA,Terzo fanciullo|DIE ZAUBERFLTE (Il flauto magico)
LAVINIA BINI,Una vecchia (Papagena)|DIE ZAUBERFLTE (Il flauto magico)
CHRISTIAN SENN,Papageno|DIE ZAUBERFLTE (Il flauto magico)
MARCELLO NARDIS,Monostato|DIE ZAUBERFLTE (Il flauto magico)
VINCENT WOLFSTEINER,Tristan|TRISTAN UND ISOLDE
ALEXEY BIRKUS,Knig Marke|TRISTAN UND ISOLDE
CLAUDIA ITEN,Isolde|TRISTAN UND ISOLDE
JOCHEN KUPFER,Kurwenal|TRISTAN UND ISOLDE
JAVID SAMADOV,Melot|TRISTAN UND ISOLDE
ROSWITHA CHRISTINA MLLER,Brangne|TRISTAN UND ISOLDE
MARTIN PLATZ,Un pastore / voce di un giovane marinaio|TRISTAN UND ISOLDE
ROMANO FRANCI,Un timoniere|TRISTAN UND ISOLDE
ANGELA NISI,Kristina|LE BRACI
ROMINA TOMASONI,Nini|LE BRACI
DAVIDE GIUSTI  GREGORY BONFATTI,Giovane Konrad|LE BRACI
KRISTIAN LINDROOS,Giovane Henrik|LE BRACI
ALFONSO ANTONIOZZI,Konrad|LE BRACI
ROBERTO SCANDIUZZI,Henrik|LE BRACI
THOMAS JOHANNES MAYER,Moses|MOSES UND ARON
HALL,Aron JOHN GRAHAM-|MOSES UND ARON
JULIE DAVIES,Una fanciulla|MOSES UND ARON
ROGERS,Donna malata CATHERINE WYN-|MOSES UND ARON
NICKY SPENCE,Un giovane|MOSES UND ARON
MICHAEL PFLUMM,Il giovane nudo|MOSES UND ARON
CHAE WOOK LIM,Un uomo|MOSES UND ARON
CHRISTOPHER PURVES,Un altro uomo, Ephraim|MOSES UND ARON
RALF LUKAS,Un sacerdote|MOSES UND ARON
SOFIA SOLOVIY,Alcina|ALCINA
MARA JOS MORENO,Morgana|ALCINA
JOS MARIA LO MONACO,Ruggiero|ALCINA
ANGLIQUE NOLDUS,Bradamante|ALCINA
JOHANNES WEISSER,Melisso|ALCINA
ANTHONY GREGORY,Oronte|ALCINA
FRANCESCA LOMBARDI MAZZULLI,Oberto|ALCINA
ALESSANDRO LUONGO,Don Giovanni|DON GIOVANNI
ABRAMO ROSALEN,Il Commendatore|DON GIOVANNI
GILDA FIUME,Donna Anna|DON GIOVANNI
BLAGOJ NACOSKI,Don Ottavio|DON GIOVANNI
ELISABETTA FARRIS,Donna Elvira|DON GIOVANNI
ROBERTO ACCURSO,Leporello|DON GIOVANNI
DANIELE CAPUTO,Masetto|DON GIOVANNI
VITTORIA LAI,Zerlina|DON GIOVANNI
GORAN JURI,Sarastro|DIE ZAUBERFLTE (Il Flauto magico)
ANTONIO POLI,Tamino|DIE ZAUBERFLTE (Il Flauto magico)
MICHAEL LEIBUNDGUT,Oratore|DIE ZAUBERFLTE (Il Flauto magico)
WILLIAM CORR,Primo sacerdote/secondo armigero|DIE ZAUBERFLTE (Il Flauto magico)
FEDERICO LEPRE,Primo armigero/secondo sacerdote|DIE ZAUBERFLTE (Il Flauto magico)
EKATERINA SADOVNIKOVA,Pamina|DIE ZAUBERFLTE (Il Flauto magico)
ALEX ESPOSITO,Papageno|DIE ZAUBERFLTE (Il Flauto magico)
CATERINA DI TONNO,Papagena|DIE ZAUBERFLTE (Il Flauto magico)
OLGA PUDOVA,Regina della notte|DIE ZAUBERFLTE (Il Flauto magico)
CRISTINA BAGGIO,Prima dama|DIE ZAUBERFLTE (Il Flauto magico)
ROSA BOVE,Seconda dama|DIE ZAUBERFLTE (Il Flauto magico)
SILVIA REGAZZO,Terza dama|DIE ZAUBERFLTE (Il Flauto magico)
MARCELLO NARDIS,Monostatos|DIE ZAUBERFLTE (Il Flauto magico)
SOLISTI DEL MNCHNER KNABENCHOR,Tre Geni|DIE ZAUBERFLTE (Il Flauto magico)
DANIELA FO,Una vecchia|DIE ZAUBERFLTE (Il Flauto magico)
MANUEL PIERATTELLI,Dormont|LA SCALA DI SETA
BIANCA TOGNOCCHI,Giulia|LA SCALA DI SETA
LAURA VERRECCHIA,Lucilla|LA SCALA DI SETA
FRANCISCO BRITO,Dorvil|LA SCALA DI SETA
LEONARDO GALEAZZI,Blansac|LA SCALA DI SETA
FILIPPO FONTANA,Germano|LA SCALA DI SETA
NICHOLAS ANTHONY,Figurante|LA SCALA DI SETA
VINCENZO NIZZARDO,Il conte dAlmaviva|LE NOZZE DI FIGARO
FEDERICA LOMBARDI,La contessa Rosina|LE NOZZE DI FIGARO
ANDREA PORTA,Figaro|LE NOZZE DI FIGARO
LUCREZIA DREI,Susanna|LE NOZZE DI FIGARO
CECILIA BERNINI,Cherubino|LE NOZZE DI FIGARO
FRANCESCO MILANESE,Bartolo|LE NOZZE DI FIGARO
MARIGONA QERKEZI,Marcellina|LE NOZZE DI FIGARO
UGO TARQUINI,Don Basilio|LE NOZZE DI FIGARO
CARLO CHECCHI,Antonio|LE NOZZE DI FIGARO
MATTEO MACCHIONI,Don Curzio|LE NOZZE DI FIGARO
GIULIA BOLCATO,Barbarina|LE NOZZE DI FIGARO
ELENA CACCAMO,Due contadine ANNA PIROLI,|LE NOZZE DI FIGARO
ANDREA MASTRONI,Sarastro|DIE ZAUBERFLTE (Il Flauto magico)
PAOLO FANALE,Tamino|DIE ZAUBERFLTE (Il Flauto magico)
CORNELIA GOETZ,Regina della notte|DIE ZAUBERFLTE (Il Flauto magico)
LAURA GIORDANO,Pamina|DIE ZAUBERFLTE (Il Flauto magico)
ANNETTE JAHNS,Le tre dame ANNA SCHOECK, CHRISTINE KNORREN,|DIE ZAUBERFLTE (Il Flauto magico)
MARKUS WERBA,Papageno|DIE ZAUBERFLTE (Il Flauto magico)
LAURA CATRANI,Papagena|DIE ZAUBERFLTE (Il Flauto magico)
ALEXANDER KRAWETZ,Monostato|DIE ZAUBERFLTE (Il Flauto magico)
RICCARDO ROMEO,Tre Geni EMANUELA CIMINNA, FEDERICA QUATTROCCHI,|DIE ZAUBERFLTE (Il Flauto magico)
ROBERTO ABBONDANZA,Oratore/Primo sacerdote|DIE ZAUBERFLTE (Il Flauto magico)
CRISTIANO OLIVIERI,Secondo sacerdote/Primo armigero|DIE ZAUBERFLTE (Il Flauto magico)
VICTOR GARCIA SIERRA,Secondo armigero|DIE ZAUBERFLTE (Il Flauto magico)
KIRIL MANOLOV,Sir John Falstaff|FALSTAFF
FEDERICO LONGHI,Ford|FALSTAFF
GIOVANNI SEBASTIANO SALA,Fenton|FALSTAFF
GIORGIO TRUCCO,Dottor Cajus|FALSTAFF
MATTEO FALCIER,Bardolfo|FALSTAFF
GRAZIANO DALLAVALLE,Pistola|FALSTAFF
ELEONORA BURATTO,Mrs. Alice Ford|FALSTAFF
DAMIANA MIZZI,Nannetta|FALSTAFF
ISABEL DE PAOLI,Mrs. Quickly|FALSTAFF
ANNA MALAVASI,Mrs. Meg Page|FALSTAFF
ELENA MONTI,Fiordiligi|COS FAN TUTTE
PAOLA GARDINA,Dorabella|COS FAN TUTTE
FRANCESCO SALVADORI,Guglielmo|COS FAN TUTTE
ALESSANDRO SCOTTO DI LUZIO,Ferrando|COS FAN TUTTE
GIUSEPPINA BRIDELLI,Despina|COS FAN TUTTE
BRUNO TADDIA,Don Alfonso|COS FAN TUTTE
GRAZIANO SCHIAVONE,Oebalus|APOLLO ET HYACINTHUS
ELINA SHIMKUS,Melia|APOLLO ET HYACINTHUS
VILIJA MIKTAIT,Hyacinthus|APOLLO ET HYACINTHUS
ALESSANDRO GIANGRANDE,Apollo|APOLLO ET HYACINTHUS
VALERIA GIRARDELLO,Zephyrus|APOLLO ET HYACINTHUS
NICOLA ALAIMO,Sir John Falstaff|FALSTAFF
MASSIMO CAVALLETTI,Ford|FALSTAFF
FRANCESCO DEMURO,Fenton|FALSTAFF
CARLO BOSI,Dott. Cajus|FALSTAFF
PATRIZIO SAUDELLI,Bardolfo|FALSTAFF
GIOVANNI BATTISTA PARODI,Pistola|FALSTAFF
EVA MEI,Mrs. Alice Ford|FALSTAFF
IRINA LUNGU,Nannetta|FALSTAFF
NICOLE LEMIEUX,Mrs. Quickly MARIE-|FALSTAFF
LAURA POLVERELLI,Mrs. Meg Page|FALSTAFF
SANDRINE PIAU,Mlisande|PELLAS ET MLISANDE
CHLO BRIOT,Yniold|PELLAS ET MLISANDE
KARAN ARMSTRONG,Genevive|PELLAS ET MLISANDE
GUILLAUME ANDRIEUX,Pellas|PELLAS ET MLISANDE
MAURO BORGIONI,Il dottore / Il pastore|PELLAS ET MLISANDE
PAUL GAY,Golaud|PELLAS ET MLISANDE
ROBERT LLOYD,Arkl|PELLAS ET MLISANDE
RAI,Orchestra Sinfonica Nazionale della|PELLAS ET MLISANDE
SAIOA HERNANDEZ,Norma|NORMA
ANNALISA STROPPA,Adalgisa|NORMA
LUCIANO GANCI,Pollione|NORMA
CRISTIAN SAITTA,Oroveso|NORMA
ANTONELLO CERON,Flavio|NORMA
ALESSIA NADIN,Clotilde|NORMA
SUNG SIM,Il Re IN-|AIDA
ANITA RACHVELISHVILI,Amneris|AIDA
KRISTIN LEWIS,Aida|AIDA
MARCO BERTI,Radams|AIDA
GIACOMO PRESTIA,Ramfis|AIDA
DOSS,Amonasro MARK S.|AIDA
DARIO PROLA,Messaggero|AIDA
KATE FRUCHTERMAN,Sacerdotessa|AIDA
GRAZIA DORONZIO,Mim|LA BOHME
JENISH YSMANOV,Rodolfo|LA BOHME
LAVINIA BINI,Musetta|LA BOHME
FRANCESCO VULTAGGIO,Marcello|LA BOHME
ITALO PROFERISCE,Schaunard|LA BOHME
DARIO RUSSO,Colline|LA BOHME
MARCO CAMASTRA,Benot/Alcindoro|LA BOHME
ALESSANDRO PUCCI,Parpignol|LA BOHME
ROBERTO GATTEI,Sergente dei doganieri|LA BOHME
GIANNI PACI,Un doganiere|LA BOHME
PAOLO BORDOGNA,Don Pasquale|DON PASQUALE
PABLO RUIZ,Dottor Malatesta|DON PASQUALE
PIETRO ADAINI,Ernesto|DON PASQUALE
MARIA MUDRYAK,Norina|DON PASQUALE
CLAUDIO GRASSO,Un notaro|DON PASQUALE
CARLOS ALMAGUER,Nabucco|NABUCCO
LEONARDO GRAMEGNA,Ismaele|NABUCCO
RAMAZ CHIKVILADZE,Zaccaria|NABUCCO
MARIA BILLERI,Abigaille|NABUCCO
ELISA BARBERO,Fenena|NABUCCO
PAOLO BATTAGLIA,Il gran sacerdote di Belo|NABUCCO
ROBERTO CARLI,Abdallo|NABUCCO
ALICE MOLINARI,Anna|NABUCCO
YANN BEURON,Licinius|LA VESTALE
JULIEN DRAN,Cinna|LA VESTALE
JEAN TEITGEN,Le Souverain Pontife|LA VESTALE
ALEXANDRA DESHORTIES,Julia|LA VESTALE
GRUPPOSO,La Grande Vestale SYLVIE BRUNET-|LA VESTALE
ANNA PIROZZI,Aida|AIDA
ANNA MARIA CHIURI,Amneris|AIDA
RICCARDO MASSI,Radams|AIDA
DIMITRI PLATANIAS,Amonasro|AIDA
GIACOMO PRESTIA,Ramfis|AIDA
INSUNG SIM,Il re|AIDA
ROBERTO GUENNO,Un messaggero|AIDA
KATE FRUCHTERMAN,Una sacerdotessa|AIDA
CARMELA REMIGIO,Fiordiligi|COS FAN TUTTE
ANNA GORYACHOVA,Dorabella|COS FAN TUTTE
SIMONE ALBERGHINI,Guglielmo|COS FAN TUTTE
JUAN FRANCISCO GATELL,Ferrando|COS FAN TUTTE
GIULIA SEMENZATO,Despina|COS FAN TUTTE
OMAR MONTANARI,Don Alfonso|COS FAN TUTTE
ALLISON COOK,Duchess|POWDER HER FACE
WRIGHT,Hotel Manager, Duke, Laundryman, Other guest PETER COLEMAN-|POWDER HER FACE
LEONARDO CAPALBO,Electrician, Lounge Lizard, Waiter, Priest, Rubbernecker, Delivery boy|POWDER HER FACE
KERSTIN AVEMO,Maid, Confidante, Waitress, Mistress, Rubbernecker, Society journalist|POWDER HER FACE
SILVIA DALLA BENETTA,Elisabetta|ELISABETTA REGINA DINGHILTERRA
ALESSANDRO LIBERATORE,Leicester|ELISABETTA REGINA DINGHILTERRA
SANDRA PASTRANA,Matilde|ELISABETTA REGINA DINGHILTERRA
OLESYA BERMAN CHUPRINOVA,Enrico|ELISABETTA REGINA DINGHILTERRA
DAVID ALEGRET,Norfolc|ELISABETTA REGINA DINGHILTERRA
NESTOR LOSAN,Guglielmo|ELISABETTA REGINA DINGHILTERRA
LEONARDO CORTELLAZZI,Jan|ZPISNK ZMIZELHO (Il diario di uno scomparso)
ANGELA NICOLI,Zefka|ZPISNK ZMIZELHO (Il diario di uno scomparso)
PAOLA ROSSI,Tre voci femminili EMANUELA CONTI, MARTA CODOGNOLA,|ZPISNK ZMIZELHO (Il diario di uno scomparso)
FRANCESCO BORTOLOZZO,Mimo|ZPISNK ZMIZELHO (Il diario di uno scomparso)
NGELES BLANCAS GULN,Una donna|ZPISNK ZMIZELHO (Il diario di uno scomparso)
FRANCESCO BORTOLOZZO,Mimo|ZPISNK ZMIZELHO (Il diario di uno scomparso)
GUSTAVO PORTA,Ernani (Don Giovanni dAragona)|ERNANI
LIONEL LHOTE,Don Carlo, re di Spagna|ERNANI
ORLIN ANASTASSOV,Don Ruy Gomez de Silva, Grande di Spagna|ERNANI
ELAINE ALVAREZ,Elvira, sua nipote e fidanzata|ERNANI
ALEXISE YERNA,Giovanna, di lei nutrice|ERNANI
CARMELO DE GIOSA,Don Riccardo, scudiero del re|ERNANI
ALEXEI GORBATCHEV,Jago, scudiero di Don Ruy Gomez|ERNANI
RUDY PARK,Otello|OTELLO
MARCO VRATOGNA,Jago|OTELLO
MANUEL PIERATTELLI,Cassio|OTELLO
MATTEO MEZZARO,Roderigo|OTELLO
ROMANO DAL ZOVO,Lodovico|OTELLO
STEFANO RINALDI MILIANI,Montano|OTELLO
MATTEO MAZZOLI,Un araldo|OTELLO
AURELIA FLORIAN,Desdemona|OTELLO
GABRIELLA COLECCHIA,Emilia|OTELLO
MARIA TERESA LEVA,Mim|LA BOHME
MATTEO LIPPI,Rodolfo|LA BOHME
LARISSA ALICE WISSEL,Musetta|LA BOHME
SERGIO VITALE,Marcello|LA BOHME
PAOLO INGRASCIOTTA,Schaunard|LA BOHME
ALESSANDRO SPINA,Colline|LA BOHME
PAOLO MARIA ORECCHIA,Benot/Alcindoro|LA BOHME
DANIELE PALMA,Parpignol|LA BOHME
EUGENIO BOGDANOWICZ,Sergente dei doganieri|LA BOHME
VICTOR ANDRINI,Un doganiere|LA BOHME
ELIA FABBIAN,Simon Boccanegra|SIMON BOCCANEGRA
ROBERTO SCANDIUZZI,Jacopo Fiesco|SIMON BOCCANEGRA
GABRIELE RIBIS,Paolo Albiani|SIMON BOCCANEGRA
SINAN YAN,Pietro|SIMON BOCCANEGRA
VALERIA SEPE,Maria Boccanegra|SIMON BOCCANEGRA
LEONARDO CAIMI,Gabriele Adorno|SIMON BOCCANEGRA
VLADIMIR REUTOV,Un capitano dei balestrieri|SIMON BOCCANEGRA
HAN PENG,Xiangzi|IL RAGAZZO DEL RISCI
SUN XIUWEI,Huniu|IL RAGAZZO DEL RISCI
SONG YUANMING,Xiaofuzi|IL RAGAZZO DEL RISCI
TIAN HAOJIANG,Liu Siye|IL RAGAZZO DEL RISCI
SUN LI,Er Qiangzi|IL RAGAZZO DEL RISCI
LIANG YUFENG,Sun Paizhang|IL RAGAZZO DEL RISCI
YANG GUANGMENG,Ragazzo del risci 1|IL RAGAZZO DEL RISCI
LIU YANG,Ragazzo del risci 2|IL RAGAZZO DEL RISCI
CHEN RAN,Ragazzo del risci 3|IL RAGAZZO DEL RISCI
YANG SHUAI,Ragazzo del risci 4|IL RAGAZZO DEL RISCI
WANG ZHIHUA,Gao|IL RAGAZZO DEL RISCI
WANG RONGRONG,Cameriera|IL RAGAZZO DEL RISCI
CHEN SHOUKUI,Cliente|IL RAGAZZO DEL RISCI
XU DA,Poliziotto|IL RAGAZZO DEL RISCI
HAN PENG,Xiangzi|IL RAGAZZO DEL RISCI
SUN XIUWEI,Huniu|IL RAGAZZO DEL RISCI
SONG YUANMING,Xiaofuzi|IL RAGAZZO DEL RISCI
TIAN HAOJIANG,Liu Siye|IL RAGAZZO DEL RISCI
SUN LI,Er Qiangzi|IL RAGAZZO DEL RISCI
LIANG YUFENG,Sun Paizhang|IL RAGAZZO DEL RISCI
YANG GUANGMENG,Ragazzo del risci 1|IL RAGAZZO DEL RISCI
LIU YANG,Ragazzo del risci 2|IL RAGAZZO DEL RISCI
CHEN RAN,Ragazzo del risci 3|IL RAGAZZO DEL RISCI
YANG SHUAI,Ragazzo del risci 4|IL RAGAZZO DEL RISCI
WANG ZHIHUA,Gao|IL RAGAZZO DEL RISCI
WANG RONGRONG,Cameriera|IL RAGAZZO DEL RISCI
CHEN SHOUKUI,Cliente|IL RAGAZZO DEL RISCI
XU DA,Poliziotto|IL RAGAZZO DEL RISCI
JULIAN KIM,Lord Enrico Ashton|LUCIA DI LAMMERMOOR
JESSICA PRATT,Miss Lucia|LUCIA DI LAMMERMOOR
FRANOIS BORRAS,Sir Edgardo di Ravenswood JEAN-|LUCIA DI LAMMERMOOR
EMANUELE DAGUANNO,Lord Arturo Bucklaw|LUCIA DI LAMMERMOOR
RICCARDO ZANELLATO,Raimondo Bidebent|LUCIA DI LAMMERMOOR
SIMONA DI CAPUA,Alisa|LUCIA DI LAMMERMOOR
SAVERIO BAMBI,Normanno|LUCIA DI LAMMERMOOR
CHRISTIAN SENN,Lord Enrico Ashton|LUCIA DI LAMMERMOOR (cast alternativo)
SUMI JO,Miss Lucia|LUCIA DI LAMMERMOOR (cast alternativo)
YIJIE SHI,Sir Edgardo di Ravenswood|LUCIA DI LAMMERMOOR (cast alternativo)
EMANUELE DAGUANNO,Lord Arturo Bucklaw|LUCIA DI LAMMERMOOR (cast alternativo)
GABRIELE SAGONA,Raimondo Bidebent|LUCIA DI LAMMERMOOR (cast alternativo)
SIMONA DI CAPUA,Alisa|LUCIA DI LAMMERMOOR (cast alternativo)
SAVERIO BAMBI,Normanno|LUCIA DI LAMMERMOOR (cast alternativo)
MARIA AGRESTA,Mim|LA BOHME
GIORGIO BERRUGI,Rodolfo|LA BOHME
LANA KOS,Musetta|LA BOHME
VINCENZO TAORMINA,Marcello|LA BOHME
GIANLUCA BURATTO,Colline|LA BOHME
SIMONE DEL SAVIO,Schaunard|LA BOHME
MARCO CAMASTRA,Benot / Alcindoro|LA BOHME
DOMENICO GHEGGHI,Parpignol|LA BOHME
GIANFRANCO GIORDANO,Sergente dei doganieri|LA BOHME
ANTONIO BARBAGALLO,Un doganiere|LA BOHME
CARLO MORGANTE,Un venditore di prugne|LA BOHME
ELEONORA BURATTO,Adina|LELISIR DAMORE
VITTORIO GRIGOLO,Nemorino|LELISIR DAMORE
MATTIA OLIVIERI,Belcore|LELISIR DAMORE
MICHELE PERTUSI,Dulcamara|LELISIR DAMORE
BIANCA TOGNOCCHI,Giannetta|LELISIR DAMORE
JEAN PEZZALI,Attore|LELISIR DAMORE
VINCENZO NIZZARDO,Il conte dAlmaviva|LE NOZZE DI FIGARO
FEDERICA LOMBARDI,La contessa Rosina|LE NOZZE DI FIGARO
ANDREA PORTA,Figaro|LE NOZZE DI FIGARO
LUCREZIA DREI,Susanna|LE NOZZE DI FIGARO
CECILIA BERNINI,Cherubino|LE NOZZE DI FIGARO
FRANCESCO MILANESE,Bartolo|LE NOZZE DI FIGARO
MARIGONA QERKEZI,Marcellina|LE NOZZE DI FIGARO
MATTEO MACCHIONI,Don Basilio|LE NOZZE DI FIGARO
CARLO CHECCHI,Antonio|LE NOZZE DI FIGARO
UGO TARQUINI,Don Curzio|LE NOZZE DI FIGARO
GIULIA BOLCATO,Barbarina|LE NOZZE DI FIGARO
ELENA CACCAMO,Due contadine ANNA PIROLI,|LE NOZZE DI FIGARO
MARIA PIA PISCITELLI,Elisabetta|ROBERTO DEVEREUX
NGEL DENA,Il Duca di Nottingham|ROBERTO DEVEREUX
VERONICA SIMEONI,Sara|ROBERTO DEVEREUX
ISMAEL JORDI,Roberto Devereux|ROBERTO DEVEREUX
JUAN ANTONIO SANABRIA,Lord Guglielmo Cecil|ROBERTO DEVEREUX
ANDREA MASTRONI,Sir Gualtiero Raleigh|ROBERTO DEVEREUX
SEBASTIN COVARRUBIAS,Un paggio|ROBERTO DEVEREUX
KOBA SARDALASHVILI,Un domestico del Duca|ROBERTO DEVEREUX
OLGA PERETYATKO,Adina|LELISIR DAMORE
DMITRY KORCHAK,Nemorino|LELISIR DAMORE
ARIS ARGIRIS,Belcore|LELISIR DAMORE
SIMON ORFILA,Dulcamara|LELISIR DAMORE
MARIA SAVASTANO,Giannetta|LELISIR DAMORE
TIZIANA FABBRICINI,Elle|LA VOIX HUMAINE
